GpsCycle,GpsWeek,GpsToW[s],TimeStartup[ns],UnCompAccX[m/s^2],UnCompAccY[m/s^2],UnCompAccZ[m/s^2],UnCompGyroX[rad/s],UnCompGyroY[rad/s],UnCompGyroZ[rad/s]
1,18,518657.3,244299999999,-4.52368478e-08,-0.0200000079,0.0340595141,1.25956966e-05,-7.19817756e-05,-0.02
1,18,518657.4,244399999999,-4.57365001e-08,-0.0200000081,0.0340594634,1.27393133e-05,-7.195644e-05,-0.02
1,18,518657.5,244499999999,-4.62354206e-08,-0.0200000083,0.0340594122,1.2882879e-05,-7.19308169e-05,-0.02
1,18,518657.6,244599999999,-4.67336013e-08,-0.0200000085,0.0340593603,1.30263933e-05,-7.19049069e-05,-0.02
1,18,518657.7,244699999999,-4.72310343e-08,-0.0200000087,0.0340593079,1.31698554e-05,-7.187871e-05,-0.02
1,18,518657.8,244799999999,-4.77277116e-08,-0.0200000089,0.034059255,1.33132649e-05,-7.18522262e-05,-0.02
1,18,518657.9,244899999999,-4.82236252e-08,-0.0200000091,0.0340592014,1.34566211e-05,-7.18254554e-05,-0.02
1,18,518658,244999999999,-4.87187673e-08,-0.0200000092,0.0340591473,1.35999235e-05,-7.17983981e-05,-0.02
1,18,518658.1,245099999999,-4.92131299e-08,-0.0200000094,0.0340590926,1.37431715e-05,-7.17710543e-05,-0.02
1,18,518658.2,245199999999,-4.97067051e-08,-0.0200000096,0.0340590374,1.38863645e-05,-7.17434238e-05,-0.02
1,18,518658.3,245299999999,-5.01994849e-08,-0.0200000098,0.0340589815,1.4029502e-05,-7.17155072e-05,-0.02
1,18,518658.4,245399999999,-5.06914616e-08,-0.02000001,0.0340589251,1.41725834e-05,-7.16873043e-05,-0.02
1,18,518658.5,245499999999,-5.11826272e-08,-0.0200000102,0.0340588681,1.43156081e-05,-7.16588153e-05,-0.02
1,18,518658.6,245599999999,-5.16729739e-08,-0.0200000105,0.0340588106,1.44585756e-05,-7.16300403e-05,-0.02
1,18,518658.7,245699999999,-5.21624938e-08,-0.0200000107,0.0340587525,1.46014852e-05,-7.16009795e-05,-0.02
1,18,518658.8,245799999999,-5.26511791e-08,-0.0200000109,0.0340586938,1.47443365e-05,-7.15716328e-05,-0.02
1,18,518658.9,245899999999,-5.3139022e-08,-0.0200000111,0.0340586345,1.48871288e-05,-7.15420005e-05,-0.02
1,18,518659,245999999999,-5.36260147e-08,-0.0200000113,0.0340585747,1.50298615e-05,-7.15120824e-05,-0.02
1,18,518659.1,246099999999,-5.41121493e-08,-0.0200000115,0.0340585143,1.51725341e-05,-7.14818794e-05,-0.02
1,18,518659.2,246199999999,-5.45974182e-08,-0.0200000117,0.0340584533,1.53151461e-05,-7.14513908e-05,-0.02
1,18,518659.3,246299999999,-5.50818135e-08,-0.0200000119,0.0340583917,1.54576968e-05,-7.14206171e-05,-0.02
1,18,518659.4,246399999999,-5.55653275e-08,-0.0200000122,0.0340583296,1.56001857e-05,-7.13895583e-05,-0.02
1,18,518659.5,246499999999,-5.60479525e-08,-0.0200000124,0.0340582669,1.57426121e-05,-7.13582145e-05,-0.02
1,18,518659.6,246599999999,-5.65296807e-08,-0.0200000126,0.0340582037,1.58849757e-05,-7.1326586e-05,-0.02
1,18,518659.7,246699999999,-5.70105044e-08,-0.0200000128,0.0340581399,1.60272757e-05,-7.12946728e-05,-0.02
1,18,518659.8,246799999999,-5.7490416e-08,-0.0200000131,0.0340580755,1.61695116e-05,-7.12624753e-05,-0.02
1,18,518659.9,246899999999,-5.79694077e-08,-0.0200000133,0.0340580105,1.63116828e-05,-7.12299931e-05,-0.02
1,18,518660,246999999999,-5.84474719e-08,-0.0200000135,0.034057945,1.64537888e-05,-7.11972266e-05,-0.02
1,18,518660.1,247099999999,-5.89246009e-08,-0.0200000138,0.0340578789,1.6595829e-05,-7.1164176e-05,-0.02
1,18,518660.2,247199999999,-5.94007872e-08,-0.020000014,0.0340578122,1.67378028e-05,-7.11308416e-05,-0.02
1,18,518660.3,247299999999,-5.9876023e-08,-0.0200000142,0.0340577449,1.68797097e-05,-7.1097223e-05,-0.02
1,18,518660.4,247399999999,-6.03503008e-08,-0.0200000145,0.0340576771,1.70215491e-05,-7.10633207e-05,-0.02
1,18,518660.5,247499999999,-6.0823613e-08,-0.0200000147,0.0340576088,1.71633204e-05,-7.1029135e-05,-0.02
1,18,518660.6,247599999999,-6.12959521e-08,-0.020000015,0.0340575398,1.7305023e-05,-7.09946655e-05,-0.02
1,18,518660.7,247699999999,-6.17673104e-08,-0.0200000152,0.0340574703,1.74466565e-05,-7.0959913e-05,-0.02
1,18,518660.8,247799999999,-6.22376804e-08,-0.0200000155,0.0340574002,1.75882202e-05,-7.09248773e-05,-0.02
1,18,518660.9,247899999999,-6.27070547e-08,-0.0200000157,0.0340573296,1.77297135e-05,-7.08895582e-05,-0.02
1,18,518661,247999999999,-6.31754256e-08,-0.020000016,0.0340572584,1.78711359e-05,-7.08539562e-05,-0.02
1,18,518661.1,248099999999,-6.36427857e-08,-0.0200000162,0.0340571866,1.80124869e-05,-7.08180717e-05,-0.02
1,18,518661.2,248199999999,-6.41091275e-08,-0.0200000165,0.0340571143,1.81537658e-05,-7.07819042e-05,-0.02
1,18,518661.3,248299999999,-6.45744436e-08,-0.0200000167,0.0340570414,1.82949721e-05,-7.07454545e-05,-0.02
1,18,518661.4,248399999999,-6.50387265e-08,-0.020000017,0.0340569679,1.84361053e-05,-7.07087225e-05,-0.02
1,18,518661.5,248499999999,-6.55019688e-08,-0.0200000173,0.0340568939,1.85771647e-05,-7.06717083e-05,-0.02
1,18,518661.6,248599999999,-6.5964163e-08,-0.0200000175,0.0340568193,1.87181498e-05,-7.06344117e-05,-0.02
1,18,518661.7,248699999999,-6.64253018e-08,-0.0200000178,0.0340567442,1.885906e-05,-7.05968335e-05,-0.02
1,18,518661.8,248799999999,-6.68853779e-08,-0.0200000181,0.0340566684,1.89998949e-05,-7.05589736e-05,-0.02
1,18,518661.9,248899999999,-6.73443837e-08,-0.0200000183,0.0340565921,1.91406537e-05,-7.0520832e-05,-0.02
1,18,518662,248999999999,-6.78023121e-08,-0.0200000186,0.0340565153,1.9281336e-05,-7.04824087e-05,-0.02
1,18,518662.1,249099999999,-6.82591556e-08,-0.0200000189,0.0340564379,1.94219412e-05,-7.04437044e-05,-0.02
1,18,518662.2,249199999999,-6.87149069e-08,-0.0200000191,0.0340563599,1.95624687e-05,-7.04047189e-05,-0.02
1,18,518662.3,249299999999,-6.91695589e-08,-0.0200000194,0.0340562814,1.9702918e-05,-7.03654524e-05,-0.02
1,18,518662.4,249399999999,-6.96231041e-08,-0.0200000197,0.0340562023,1.98432885e-05,-7.03259051e-05,-0.02
1,18,518662.5,249499999999,-7.00755353e-08,-0.02000002,0.0340561226,1.99835796e-05,-7.02860772e-05,-0.02
1,18,518662.6,249599999999,-7.05268454e-08,-0.0200000203,0.0340560424,2.01237908e-05,-7.02459687e-05,-0.02
1,18,518662.7,249699999999,-7.0977027e-08,-0.0200000205,0.0340559616,2.02639215e-05,-7.02055798e-05,-0.02
1,18,518662.8,249799999999,-7.1426073e-08,-0.0200000208,0.0340558803,2.04039711e-05,-7.01649108e-05,-0.02
1,18,518662.9,249899999999,-7.18739761e-08,-0.0200000211,0.0340557984,2.05439392e-05,-7.01239617e-05,-0.02
1,18,518663,249999999999,-7.23207293e-08,-0.0200000214,0.0340557159,2.06838251e-05,-7.00827328e-05,-0.02
1,18,518663.1,250099999999,-7.27663254e-08,-0.0200000217,0.0340556329,2.08236283e-05,-7.00412241e-05,-0.02
1,18,518663.2,250199999999,-7.32107572e-08,-0.020000022,0.0340555493,2.09633482e-05,-6.99994359e-05,-0.02
1,18,518663.3,250299999999,-7.36540176e-08,-0.0200000223,0.0340554652,2.11029843e-05,-6.99573684e-05,-0.02
1,18,518663.4,250399999999,-7.40960996e-08,-0.0200000226,0.0340553805,2.12425359e-05,-6.99150216e-05,-0.02
1,18,518663.5,250499999999,-7.4536996e-08,-0.0200000229,0.0340552953,2.13820026e-05,-6.98723959e-05,-0.02
1,18,518663.6,250599999999,-7.49766998e-08,-0.0200000232,0.0340552094,2.15213838e-05,-6.98294912e-05,-0.02
1,18,518663.7,250699999999,-7.5415204e-08,-0.0200000235,0.0340551231,2.1660679e-05,-6.97863082e-05,-0.02
1,18,518663.8,250799999999,-7.58525016e-08,-0.0200000238,0.0340550362,2.17998875e-05,-6.97428463e-05,-0.02
1,18,518663.9,250899999999,-7.62885855e-08,-0.0200000241,0.0340549487,2.19390088e-05,-6.96991061e-05,-0.02
1,18,518664,250999999999,-7.67234489e-08,-0.0200000244,0.0340548606,2.20780423e-05,-6.9655088e-05,-0.02
1,18,518664.1,251099999999,-7.71570846e-08,-0.0200000247,0.034054772,2.22169876e-05,-6.96107916e-05,-0.02
1,18,518664.2,251199999999,-7.75894858e-08,-0.020000025,0.0340546829,2.2355844e-05,-6.95662177e-05,-0.02
1,18,518664.3,251299999999,-7.80206456e-08,-0.0200000253,0.0340545932,2.2494611e-05,-6.95213659e-05,-0.02
1,18,518664.4,251399999999,-7.84505571e-08,-0.0200000256,0.0340545029,2.26332881e-05,-6.94762367e-05,-0.02
1,18,518664.5,251499999999,-7.88792134e-08,-0.0200000259,0.0340544121,2.27718746e-05,-6.94308304e-05,-0.02
1,18,518664.6,251599999999,-7.93066076e-08,-0.0200000262,0.0340543207,2.29103701e-05,-6.93851468e-05,-0.02
1,18,518664.7,251699999999,-7.97327328e-08,-0.0200000266,0.0340542288,2.30487739e-05,-6.93391865e-05,-0.02
1,18,518664.8,251799999999,-8.01575824e-08,-0.0200000269,0.0340541363,2.31870855e-05,-6.92929492e-05,-0.02
1,18,518664.9,251899999999,-8.05811495e-08,-0.0200000272,0.0340540433,2.33253045e-05,-6.92464356e-05,-0.02
1,18,518665,251999999999,-8.10034272e-08,-0.0200000275,0.0340539497,2.34634301e-05,-6.91996454e-05,-0.02
1,18,518665.1,252099999999,-8.14244089e-08,-0.0200000279,0.0340538556,2.36014619e-05,-6.91525794e-05,-0.02
1,18,518665.2,252199999999,-8.18440878e-08,-0.0200000282,0.0340537609,2.37393993e-05,-6.9105237e-05,-0.02
1,18,518665.3,252299999999,-8.22624572e-08,-0.0200000285,0.0340536657,2.38772417e-05,-6.90576192e-05,-0.02
1,18,518665.4,252399999999,-8.26795105e-08,-0.0200000288,0.0340535699,2.40149887e-05,-6.90097257e-05,-0.02
1,18,518665.5,252499999999,-8.30952408e-08,-0.0200000292,0.0340534736,2.41526396e-05,-6.89615566e-05,-0.02
1,18,518665.6,252599999999,-8.35096416e-08,-0.0200000295,0.0340533767,2.4290194e-05,-6.89131125e-05,-0.02
1,18,518665.7,252699999999,-8.39227063e-08,-0.0200000298,0.0340532792,2.44276511e-05,-6.88643934e-05,-0.02
1,18,518665.8,252799999999,-8.43344282e-08,-0.0200000302,0.0340531812,2.45650106e-05,-6.88153991e-05,-0.02
1,18,518665.9,252899999999,-8.47448008e-08,-0.0200000305,0.0340530827,2.47022719e-05,-6.87661306e-05,-0.02
1,18,518666,252999999999,-8.51538174e-08,-0.0200000309,0.0340529836,2.48394343e-05,-6.87165876e-05,-0.02
1,18,518666.1,253099999999,-8.55614716e-08,-0.0200000312,0.034052884,2.49764974e-05,-6.86667703e-05,-0.02
1,18,518666.2,253199999999,-8.59677568e-08,-0.0200000315,0.0340527838,2.51134606e-05,-6.8616679e-05,-0.02
1,18,518666.3,253299999999,-8.63726665e-08,-0.0200000319,0.0340526831,2.52503234e-05,-6.85663139e-05,-0.02
1,18,518666.4,253399999999,-8.67761943e-08,-0.0200000322,0.0340525818,2.53870852e-05,-6.85156748e-05,-0.02
1,18,518666.5,253499999999,-8.71783336e-08,-0.0200000326,0.03405248,2.55237455e-05,-6.84647626e-05,-0.02
1,18,518666.6,253599999999,-8.75790781e-08,-0.0200000329,0.0340523776,2.56603037e-05,-6.84135772e-05,-0.02
1,18,518666.7,253699999999,-8.79784213e-08,-0.0200000333,0.0340522747,2.57967592e-05,-6.83621187e-05,-0.02
1,18,518666.8,253799999999,-8.83763569e-08,-0.0200000336,0.0340521712,2.59331116e-05,-6.83103875e-05,-0.02
1,18,518666.9,253899999999,-8.87728784e-08,-0.020000034,0.0340520672,2.60693603e-05,-6.82583836e-05,-0.02
1,18,518667,253999999999,-8.91679796e-08,-0.0200000343,0.0340519626,2.62055047e-05,-6.82061073e-05,-0.02
1,18,518667.1,254099999999,-8.95616541e-08,-0.0200000347,0.0340518575,2.63415443e-05,-6.81535588e-05,-0.02
1,18,518667.2,254199999999,-8.99538956e-08,-0.0200000351,0.0340517519,2.64774786e-05,-6.81007383e-05,-0.02
1,18,518667.3,254299999999,-9.03446979e-08,-0.0200000354,0.0340516457,2.66133069e-05,-6.8047646e-05,-0.02
1,18,518667.4,254399999999,-9.07340546e-08,-0.0200000358,0.034051539,2.67490289e-05,-6.79942822e-05,-0.02
1,18,518667.5,254499999999,-9.11219596e-08,-0.0200000361,0.0340514317,2.68846438e-05,-6.79406473e-05,-0.02
1,18,518667.6,254599999999,-9.15084067e-08,-0.0200000365,0.0340513239,2.70201513e-05,-6.78867407e-05,-0.02
1,18,518667.7,254699999999,-9.18933896e-08,-0.0200000369,0.0340512155,2.71555506e-05,-6.78325638e-05,-0.02
1,18,518667.8,254799999999,-9.22769022e-08,-0.0200000372,0.0340511066,2.72908414e-05,-6.77781159e-05,-0.02
1,18,518667.9,254899999999,-9.26589384e-08,-0.0200000376,0.0340509972,2.7426023e-05,-6.77233975e-05,-0.02
1,18,518668,254999999999,-9.30394921e-08,-0.020000038,0.0340508872,2.75610949e-05,-6.76684091e-05,-0.02
1,18,518668.1,255099999999,-9.34185571e-08,-0.0200000384,0.0340507767,2.76960567e-05,-6.76131501e-05,-0.02
1,18,518668.2,255199999999,-9.37961275e-08,-0.0200000387,0.0340506656,2.78309076e-05,-6.75576218e-05,-0.02
1,18,518668.3,255299999999,-9.41721971e-08,-0.0200000391,0.034050554,2.79656472e-05,-6.75018236e-05,-0.02
1,18,518668.4,255399999999,-9.45467599e-08,-0.0200000395,0.0340504419,2.8100275e-05,-6.74457561e-05,-0.02
1,18,518668.5,255499999999,-9.491981e-08,-0.0200000399,0.0340503292,2.82347904e-05,-6.73894197e-05,-0.02
1,18,518668.6,255599999999,-9.52913414e-08,-0.0200000402,0.034050216,2.83691929e-05,-6.73328141e-05,-0.02
1,18,518668.7,255699999999,-9.56613481e-08,-0.0200000406,0.0340501023,2.85034819e-05,-6.72759398e-05,-0.02
1,18,518668.8,255799999999,-9.60298242e-08,-0.020000041,0.034049988,2.86376569e-05,-6.72187973e-05,-0.02
1,18,518668.9,255899999999,-9.63967639e-08,-0.0200000414,0.0340498732,2.87717174e-05,-6.71613862e-05,-0.02
1,18,518669,255999999999,-9.67621612e-08,-0.0200000418,0.0340497578,2.89056629e-05,-6.71037074e-05,-0.02
1,18,518669.1,256099999999,-9.71260104e-08,-0.0200000422,0.0340496419,2.90394927e-05,-6.70457606e-05,-0.02
1,18,518669.2,256199999999,-9.74883055e-08,-0.0200000426,0.0340495255,2.91732064e-05,-6.69875465e-05,-0.02
1,18,518669.3,256299999999,-9.78490408e-08,-0.0200000429,0.0340494085,2.93068034e-05,-6.69290648e-05,-0.02
1,18,518669.4,256399999999,-9.82082105e-08,-0.0200000433,0.034049291,2.94402832e-05,-6.68703162e-05,-0.02
1,18,518669.5,256499999999,-9.85658089e-08,-0.0200000437,0.034049173,2.95736453e-05,-6.68113006e-05,-0.02
1,18,518669.6,256599999999,-9.89218302e-08,-0.0200000441,0.0340490544,2.9706889e-05,-6.67520186e-05,-0.02
1,18,518669.7,256699999999,-9.92762688e-08,-0.0200000445,0.0340489353,2.9840014e-05,-6.66924699e-05,-0.02
1,18,518669.8,256799999999,-9.9629119e-08,-0.0200000449,0.0340488157,2.99730196e-05,-6.66326554e-05,-0.02
1,18,518669.9,256899999999,-9.99803751e-08,-0.0200000453,0.0340486955,3.01059054e-05,-6.6572575e-05,-0.02
1,18,518670,256999999999,-1.00330032e-07,-0.0200000457,0.0340485748,3.02386708e-05,-6.65122286e-05,-0.02
1,18,518670.1,257099999999,-1.00678083e-07,-0.0200000461,0.0340484536,3.03713152e-05,-6.64516171e-05,-0.02
1,18,518670.2,257199999999,-1.01024523e-07,-0.0200000465,0.0340483319,3.05038381e-05,-6.63907404e-05,-0.02
1,18,518670.3,257299999999,-1.01369347e-07,-0.0200000469,0.0340482096,3.06362391e-05,-6.63295985e-05,-0.02
1,18,518670.4,257399999999,-1.01712549e-07,-0.0200000473,0.0340480868,3.07685175e-05,-6.62681922e-05,-0.02
1,18,518670.5,257499999999,-1.02054124e-07,-0.0200000477,0.0340479634,3.09006729e-05,-6.62065214e-05,-0.02
1,18,518670.6,257599999999,-1.02394065e-07,-0.0200000482,0.0340478395,3.10327047e-05,-6.61445865e-05,-0.02
1,18,518670.7,257699999999,-1.02732369e-07,-0.0200000486,0.0340477151,3.11646124e-05,-6.60823873e-05,-0.02
1,18,518670.8,257799999999,-1.03069028e-07,-0.020000049,0.0340475902,3.12963954e-05,-6.60199247e-05,-0.02
1,18,518670.9,257899999999,-1.03404039e-07,-0.0200000494,0.0340474648,3.14280533e-05,-6.59571986e-05,-0.02
1,18,518671,257999999999,-1.03737395e-07,-0.0200000498,0.0340473388,3.15595855e-05,-6.58942094e-05,-0.02
1,18,518671.1,258099999999,-1.04069092e-07,-0.0200000502,0.0340472123,3.16909914e-05,-6.58309572e-05,-0.02
1,18,518671.2,258199999999,-1.04399123e-07,-0.0200000506,0.0340470852,3.18222707e-05,-6.57674422e-05,-0.02
1,18,518671.3,258299999999,-1.04727484e-07,-0.0200000511,0.0340469577,3.19534226e-05,-6.57036646e-05,-0.02
1,18,518671.4,258399999999,-1.05054169e-07,-0.0200000515,0.0340468296,3.20844468e-05,-6.56396251e-05,-0.02
1,18,518671.5,258499999999,-1.05379173e-07,-0.0200000519,0.034046701,3.22153426e-05,-6.55753236e-05,-0.02
1,18,518671.6,258599999999,-1.05702492e-07,-0.0200000523,0.0340465719,3.23461096e-05,-6.55107605e-05,-0.02
1,18,518671.7,258699999999,-1.06024119e-07,-0.0200000527,0.0340464422,3.24767473e-05,-6.54459359e-05,-0.02
1,18,518671.8,258799999999,-1.06344049e-07,-0.0200000532,0.034046312,3.2607255e-05,-6.53808502e-05,-0.02
1,18,518671.9,258899999999,-1.06662279e-07,-0.0200000536,0.0340461814,3.27376323e-05,-6.53155036e-05,-0.02
1,18,518672,258999999999,-1.06978801e-07,-0.020000054,0.0340460501,3.28678788e-05,-6.52498964e-05,-0.02
1,18,518672.1,259099999999,-1.07293612e-07,-0.0200000545,0.0340459184,3.29979937e-05,-6.51840288e-05,-0.02
1,18,518672.2,259199999999,-1.07606706e-07,-0.0200000549,0.0340457861,3.31279767e-05,-6.51179011e-05,-0.02
1,18,518672.3,259299999999,-1.07918079e-07,-0.0200000553,0.0340456534,3.32578272e-05,-6.50515135e-05,-0.02
1,18,518672.4,259399999999,-1.08227725e-07,-0.0200000557,0.0340455201,3.33875447e-05,-6.49848667e-05,-0.02
1,18,518672.5,259499999999,-1.08535639e-07,-0.0200000562,0.0340453863,3.35171286e-05,-6.49179599e-05,-0.02
1,18,518672.6,259599999999,-1.08841817e-07,-0.0200000566,0.0340452519,3.36465785e-05,-6.48507947e-05,-0.02
1,18,518672.7,259699999999,-1.09146253e-07,-0.020000057,0.0340451171,3.37758939e-05,-6.47833705e-05,-0.02
1,18,518672.8,259799999999,-1.09448943e-07,-0.0200000575,0.0340449817,3.39050741e-05,-6.47156877e-05,-0.02
1,18,518672.9,259899999999,-1.09749881e-07,-0.0200000579,0.0340448458,3.40341188e-05,-6.46477467e-05,-0.02
1,18,518673,259999999999,-1.10049064e-07,-0.0200000584,0.0340447094,3.41630273e-05,-6.45795477e-05,-0.02
1,18,518673.1,260099999999,-1.10346486e-07,-0.0200000588,0.0340445725,3.42917993e-05,-6.4511091e-05,-0.02
1,18,518673.2,260199999999,-1.10642142e-07,-0.0200000592,0.0340444351,3.4420434e-05,-6.44423773e-05,-0.02
1,18,518673.3,260299999999,-1.10936028e-07,-0.0200000597,0.0340442971,3.45489311e-05,-6.4373406e-05,-0.02
1,18,518673.4,260399999999,-1.11228139e-07,-0.0200000601,0.0340441587,3.46772901e-05,-6.4304178e-05,-0.02
1,18,518673.5,260499999999,-1.11518471e-07,-0.0200000606,0.0340440197,3.48055103e-05,-6.42346936e-05,-0.02
1,18,518673.6,260599999999,-1.11807018e-07,-0.020000061,0.0340438802,3.49335913e-05,-6.41649526e-05,-0.02
1,18,518673.7,260699999999,-1.12093776e-07,-0.0200000615,0.0340437402,3.50615327e-05,-6.40949556e-05,-0.02
1,18,518673.8,260799999999,-1.12378741e-07,-0.0200000619,0.0340435997,3.51893338e-05,-6.40247028e-05,-0.02
1,18,518673.9,260899999999,-1.12661908e-07,-0.0200000624,0.0340434587,3.53169942e-05,-6.39541949e-05,-0.02
1,18,518674,260999999999,-1.12943272e-07,-0.0200000628,0.0340433172,3.54445133e-05,-6.38834314e-05,-0.02
1,18,518674.1,261099999999,-1.13222829e-07,-0.0200000633,0.0340431751,3.55718906e-05,-6.38124134e-05,-0.02
1,18,518674.2,261199999999,-1.13500574e-07,-0.0200000637,0.0340430326,3.56991257e-05,-6.37411404e-05,-0.02
1,18,518674.3,261299999999,-1.13776503e-07,-0.0200000642,0.0340428895,3.58262181e-05,-6.36696131e-05,-0.02
1,18,518674.4,261399999999,-1.14050612e-07,-0.0200000646,0.034042746,3.59531671e-05,-6.35978318e-05,-0.02
1,18,518674.5,261499999999,-1.14322897e-07,-0.0200000651,0.0340426019,3.60799724e-05,-6.3525797e-05,-0.02
1,18,518674.6,261599999999,-1.14593352e-07,-0.0200000656,0.0340424573,3.62066333e-05,-6.34535084e-05,-0.02
1,18,518674.7,261699999999,-1.14861973e-07,-0.020000066,0.0340423122,3.63331495e-05,-6.33809669e-05,-0.02
1,18,518674.8,261799999999,-1.15128757e-07,-0.0200000665,0.0340421666,3.64595203e-05,-6.33081723e-05,-0.02
1,18,518674.9,261899999999,-1.15393699e-07,-0.0200000669,0.0340420205,3.65857453e-05,-6.32351253e-05,-0.02
1,18,518675,261999999999,-1.15656794e-07,-0.0200000674,0.0340418739,3.6711824e-05,-6.31618257e-05,-0.02
1,18,518675.1,262099999999,-1.15918039e-07,-0.0200000679,0.0340417268,3.68377559e-05,-6.30882744e-05,-0.02
1,18,518675.2,262199999999,-1.16177429e-07,-0.0200000683,0.0340415792,3.69635404e-05,-6.30144714e-05,-0.02
1,18,518675.3,262299999999,-1.16434961e-07,-0.0200000688,0.0340414311,3.70891771e-05,-6.29404166e-05,-0.02
1,18,518675.4,262399999999,-1.16690629e-07,-0.0200000693,0.0340412825,3.72146655e-05,-6.2866111e-05,-0.02
1,18,518675.5,262499999999,-1.1694443e-07,-0.0200000697,0.0340411334,3.73400051e-05,-6.27915543e-05,-0.02
1,18,518675.6,262599999999,-1.17196361e-07,-0.0200000702,0.0340409838,3.74651953e-05,-6.27167474e-05,-0.02
1,18,518675.7,262699999999,-1.17446416e-07,-0.0200000707,0.0340408337,3.75902356e-05,-6.26416899e-05,-0.02
1,18,518675.8,262799999999,-1.17694592e-07,-0.0200000711,0.034040683,3.77151257e-05,-6.25663827e-05,-0.02
1,18,518675.9,262899999999,-1.17940885e-07,-0.0200000716,0.0340405319,3.78398649e-05,-6.24908256e-05,-0.02
1,18,518676,262999999999,-1.1818529e-07,-0.0200000721,0.0340403803,3.79644527e-05,-6.24150195e-05,-0.02
1,18,518676.1,263099999999,-1.18427805e-07,-0.0200000725,0.0340402282,3.80888887e-05,-6.23389644e-05,-0.02
1,18,518676.2,263199999999,-1.18668425e-07,-0.020000073,0.0340400756,3.82131724e-05,-6.22626605e-05,-0.02
1,18,518676.3,263299999999,-1.18907147e-07,-0.0200000735,0.0340399225,3.83373033e-05,-6.21861079e-05,-0.02
1,18,518676.4,263399999999,-1.19143966e-07,-0.020000074,0.0340397689,3.84612808e-05,-6.21093075e-05,-0.02
1,18,518676.5,263499999999,-1.19378878e-07,-0.0200000744,0.0340396148,3.85851045e-05,-6.20322593e-05,-0.02
1,18,518676.6,263599999999,-1.1961188e-07,-0.0200000749,0.0340394602,3.87087739e-05,-6.19549633e-05,-0.02
1,18,518676.7,263699999999,-1.19842969e-07,-0.0200000754,0.0340393051,3.88322885e-05,-6.18774203e-05,-0.02
1,18,518676.8,263799999999,-1.2007214e-07,-0.0200000759,0.0340391495,3.89556477e-05,-6.17996305e-05,-0.02
1,18,518676.9,263899999999,-1.2029939e-07,-0.0200000764,0.0340389934,3.90788512e-05,-6.17215942e-05,-0.02
1,18,518677,263999999999,-1.20524716e-07,-0.0200000768,0.0340388369,3.92018984e-05,-6.16433113e-05,-0.02
1,18,518677.1,264099999999,-1.20748112e-07,-0.0200000773,0.0340386798,3.93247888e-05,-6.15647827e-05,-0.02
1,18,518677.2,264199999999,-1.20969577e-07,-0.0200000778,0.0340385223,3.94475219e-05,-6.14860085e-05,-0.02
1,18,518677.3,264299999999,-1.21189107e-07,-0.0200000783,0.0340383642,3.95700972e-05,-6.1406989e-05,-0.02
1,18,518677.4,264399999999,-1.21406697e-07,-0.0200000788,0.0340382057,3.96925143e-05,-6.13277244e-05,-0.02
1,18,518677.5,264499999999,-1.21622345e-07,-0.0200000793,0.0340380467,3.98147727e-05,-6.12482152e-05,-0.02
